,0H,1H,2H,3H,4H,5H,6H,7H,8H,9H,10H,11H,12H,13H,14H,15H,16H,17H,18H,19H,20H,21H,22H,23H
01,31,31,32,32,6,2,9,13,6,1,21,26,23,21,22,24,25,25,27,25,25,23,21,20
02,18,16,14,14,14,14,14,14,14,14,14,16,15,16,14,15,18,18,20,12,13,10,13,13
03,10,11,12,10,10,10,7,6,6,6,6,5,6,4,33,32,32,31,30,30,30,30,32,31
04,32,31,32,32,31,32,33,33,32,32,33,33,32,31,28,26,27,28,28,3,14,5,8,4
05,6,6,6,11,15,15,15,15,15,14,15,15,16,16,18,17,13,17,17,19,20,15,10,10
06,6,5,7,6,14,14,11,13,16,15,16,13,21,23,23,20,22,23,23,23,25,27,29,31
07,33,29,30,31,32,33,34,34,33,34,33,33,32,32,33,33,31,31,32,31,33,33,34,35
08,36,36,35,35,35,35,36,4,3,4,3,34,33,33,32,33,33,35,36,36,34,33,33,34
09,33,33,32,32,35,34,35,35,35,34,33,33,32,33,33,33,35,34,35,34,34,35,34,34
10,35,1,4,3,3,3,3,4,7,3,34,33,33,32,31,33,31,31,32,31,31,33,33,32
11,32,33,33,34,34,35,1,8,6,32,33,32,32,30,30,29,29,26,26,32,32,35,36,4
12,6,16,5,5,5,7,9,13,5,2,4,3,30,29,31,31,28,29,29,33,34,35,34,35
13,36,1,36,36,35,36,34,14,33,33,33,33,30,29,29,27,27,27,28,32,35,36,35,35
14,3,3,2,3,2,2,6,5,5,5,3,34,34,30,29,29,33,28,29,30,31,31,30,33
15,0,0,25,30,28,35,4,6,3,36,27,20,15,17,19,21,27,31,32,31,31,32,34,31
16,33,36,35,35,34,32,34,31,32,33,33,33,32,32,29,30,31,30,31,32,32,32,35,34
17,33,31,31,29,32,32,31,32,32,33,33,33,30,30,28,28,27,25,23,29,31,32,32,31
18,31,32,36,5,11,11,12,5,6,15,18,33,3,35,30,30,30,30,31,33,34,33,3,3
19,0,30,32,3,5,5,5,4,4,36,34,33,32,34,32,29,27,27,29,29,30,29,30,33
20,30,30,31,34,33,31,31,28,27,28,29,30,29,28,28,28,28,27,29,33,33,36,36,33
21,32,30,24,29,29,32,3,6,5,6,4,33,32,31,30,29,28,27,25,34,34,31,32,2
22,0,16,36,4,7,6,23,3,4,4,5,36,29,28,28,28,28,28,28,26,28,36,13,4
23,0,7,8,10,6,6,9,4,6,4,2,14,15,31,29,30,29,28,30,31,31,34,4,32
24,6,12,7,14,15,11,11,13,13,14,15,26,29,27,29,28,28,26,20,31,31,32,27,24
25,28,24,32,5,6,6,3,32,34,31,34,34,30,30,29,29,28,26,30,32,32,33,32,31
26,32,32,32,34,32,27,27,0,4,1,33,32,28,29,31,31,28,30,29,32,35,33,29,35
27,6,12,3,4,33,5,6,5,6,12,21,1,27,30,28,27,26,31,29,28,29,29,29,28
28,31,27,36,34,1,34,0,33,8,25,35,1,2,29,28,28,25,26,30,27,32,31,,
