,0H,1H,2H,3H,4H,5H,6H,7H,8H,9H,10H,11H,12H,13H,14H,15H,16H,17H,18H,19H,20H,21H,22H,23H
01,0,0,0,0,0,0,0,1,2,4,7,7,6,6,3,1,1,1,1,0,0,0,0,0
02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0
04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
05,3,4,4,6,7,7,7,7,3,1,1,1,3,3,1,1,1,2,3,0,1,1,1,1
06,1,2,2,2,2,5,6,4,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,7
07,7,6,6,0,0,0,2,5,1,2,4,4,3,3,6,6,6,6,4,4,0,0,0,0
08,4,5,0,0,0,1,1,2,0,3,5,2,2,2,3,5,5,5,6,7,7,7,7,7
09,7,7,7,7,7,7,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
10,8,8,8,8,8,8,8,8,8,8,8,8,8,7,5,5,4,2,4,3,3,0,0,0
11,0,0,0,2,2,3,7,7,5,0,0,0,0,0,2,3,5,5,5,5,7,7,6,6
12,6,6,6,6,5,2,0,0,0,0,0,0,0,0,0,1,1,3,5,6,6,6,3,3
13,6,7,7,7,7,7,7,4,4,5,7,6,4,2,1,0,4,5,5,6,2,7,7,6
14,6,5,7,7,8,8,8,8,8,8,8,8,3,3,2,1,1,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,2,3,3,3,5,7,7,7,6,7,7,7,7,7,6,6,6
17,6,6,6,6,4,2,0,0,0,0,0,0,0,1,1,2,3,1,0,1,1,4,4,4
18,1,3,0,1,2,5,5,6,6,7,7,7,6,7,7,7,7,7,7,4,5,5,6,6
19,8,8,8,8,8,7,7,7,7,7,7,7,7,4,0,0,0,0,0,0,1,4,3,3
20,3,2,1,2,6,7,7,7,7,7,7,7,6,4,7,8,8,8,8,8,8,8,8,8
21,8,8,8,8,8,7,7,7,8,8,8,8,7,7,5,5,3,3,3,3,7,7,7,6
22,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,5,5,5,5
23,5,5,5,7,7,2,4,6,6,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8
24,8,8,8,8,8,8,7,5,5,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0
25,0,3,3,1,5,6,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8
26,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,5,3,2,0,0
27,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,7,7,7,7,7,7,7,7
28,7,7,7,7,8,8,5,7,8,7,2,2,4,2,3,2,2,2,4,2,5,7,7,7
29,6,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,5,2,0,0,0,0,0,2
30,3,1,0,0,0,4,5,4,4,4,6,6,6,6,6,6,5,5,6,6,5,7,,
