,0H,1H,2H,3H,4H,5H,6H,7H,8H,9H,10H,11H,12H,13H,14H,15H,16H,17H,18H,19H,20H,21H,22H,23H
01,6,6,2,3,2,2,2,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1,1,0
04,3,1,2,3,4,4,5,5,2,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7
05,5,5,5,6,6,7,6,5,4,4,2,0,0,0,0,0,0,0,3,0,2,4,7,7
06,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08,0,0,0,0,0,0,0,0,4,5,5,5,6,6,6,6,6,6,6,6,5,5,5,5
09,6,6,6,6,4,6,5,6,6,4,3,3,3,3,2,1,0,0,0,0,0,0,0,0
10,0,0,2,2,2,3,3,3,2,2,2,2,4,6,6,6,7,7,5,5,5,5,5,5
11,5,5,6,6,6,3,3,2,0,0,1,2,3,3,5,3,2,1,1,0,0,0,0,0
12,0,0,1,3,5,5,5,5,4,4,4,4,2,2,0,0,0,0,0,0,0,0,0,0
13,4,5,7,6,7,5,7,7,8,7,7,7,7,7,7,7,8,8,8,7,7,7,5,3
14,2,2,1,2,1,0,2,1,0,0,0,0,0,0,1,1,1,2,2,2,3,5,5,5
15,5,5,5,5,5,5,7,7,7,5,5,5,5,5,4,1,1,0,2,2,3,3,7,7
16,7,7,7,7,7,4,2,0,0,0,0,0,0,1,2,4,2,0,0,2,0,0,0,0
17,2,2,5,5,5,5,4,2,2,5,6,6,6,6,7,7,7,7,7,8,8,8,8,8
18,6,3,2,5,4,4,2,2,6,6,6,7,7,7,8,6,7,8,8,8,8,8,8,8
19,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
20,8,8,8,8,8,6,6,6,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,2,2,1,0
23,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,3,7,6
25,6,5,5,5,2,4,6,6,6,6,6,6,6,6,6,6,6,6,5,5,3,4,5,4
26,6,6,5,5,5,5,6,4,1,1,3,4,4,5,6,6,7,7,7,7,8,8,8,8
27,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,4,3,3,4,4,1,1
28,0,0,0,0,0,5,6,6,5,5,4,3,2,1,1,1,1,1,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,1,0,0,0,0
30,0,0,5,6,4,7,7,6,5,5,5,7,8,8,8,8,8,8,8,8,8,7,7,7
31,8,6,6,6,6,6,4,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,,
