,0H,1H,2H,3H,4H,5H,6H,7H,8H,9H,10H,11H,12H,13H,14H,15H,16H,17H,18H,19H,20H,21H,22H,23H
01,700,600,600,600,600,500,700,700,800,700,800,800,1000,1000,1000,1000,1000,1000,1000,1000,900,700,700,600
02,500,420,420,350,140,110,220,250,600,1000,1000,1000,1000,1000,1000,1000,1000,1000,800,700,700,800,800,700
03,420,280,500,500,420,250,350,420,500,700,800,800,1000,1000,1000,1000,900,1000,1000,1000,1000,500,600,1000
04,800,300,110,140,200,20,20,40,500,700,800,800,800,1000,1000,1000,800,800,700,700,300,420,500,450
05,120,150,140,300,350,420,450,500,600,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
06,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
07,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
08,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
09,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,700,450,500,300,600
11,800,1000,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
12,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,800,1000
13,1000,800,700,700,400,400,400,300,450,600,600,700,700,700,700,1000,1000,1000,1000,1000,900,600,280,280
14,200,110,200,250,250,250,280,330,400,500,350,500,500,600,600,700,700,600,600,800,800,700,350,110
15,20,10,40,80,120,160,200,250,200,200,200,220,280,330,300,350,420,600,800,800,600,600,420,420
16,420,380,310,250,320,250,250,320,320,320,400,500,600,600,600,700,600,600,500,350,300,300,300,350
17,320,280,230,60,20,40,220,220,220,350,350,450,450,480,450,500,500,500,450,450,450,450,600,500
18,450,480,450,400,350,350,400,420,700,700,700,700,800,800,800,800,800,700,700,600,600,500,600,600
19,600,450,350,350,320,350,350,400,400,500,500,500,800,800,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
20,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,700,1000,1000,1000,1000,1000,1000
21,600,1000,1000,230,600,1000,1000,800,1000,1000,1000,1000,800,1000,1000,1000,1000,1000,700,700,700,300,200,250
22,110,110,30,20,80,130,250,200,250,450,450,500,500,600,600,800,800,1000,1000,1000,500,450,500,600
23,1000,700,90,50,60,80,40,200,350,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
24,1000,500,490,700,800,800,800,800,600,500,700,700,700,900,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
25,600,500,500,400,350,1000,1000,1000,800,1000,200,200,170,160,400,450,600,250,180,280,200,90,600,500
26,400,60,80,160,500,300,600,250,300,420,600,600,800,800,700,700,700,1000,1000,1000,420,600,420,420
27,350,350,300,40,420,300,420,600,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,600,600
28,800,160,350,350,400,160,450,600,700,700,700,700,800,1000,700,380,500,900,900,1000,1000,1000,1000,800
29,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
30,1000,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
31,1000,1000,1000,1000,1000,1000,300,420,350,600,1000,600,1000,1000,700,500,600,600,600,600,800,500,,
