,0H,1H,2H,3H,4H,5H,6H,7H,8H,9H,10H,11H,12H,13H,14H,15H,16H,17H,18H,19H,20H,21H,22H,23H
01,1000,1000,600,350,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
02,1000,1000,1000,1000,800,700,600,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
03,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
04,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,900,900,900,900,900
05,700,700,420,420,450,420,450,450,420,450,600,600,700,700,700,1000,1000,1000,1000,1000,1000,1000,700,370
06,200,300,350,600,450,270,220,150,280,280,300,300,300,300,250,250,220,300,420,220,250,350,600,600
07,600,420,370,370,600,700,1000,1000,600,600,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
08,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
09,1000,1000,1000,1000,1000,700,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
10,1000,1000,1000,1000,600,700,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
11,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
12,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
13,1000,1000,1000,800,800,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
14,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
15,1000,1000,1000,800,600,800,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
16,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
17,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
18,1000,1000,1000,1000,1000,1000,900,1000,800,900,800,800,800,1000,1000,1000,1000,1000,420,500,600,500,500,500
19,400,500,400,500,600,600,700,900,900,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,900,900,800
20,800,700,600,600,600,350,250,420,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,300,200,400,400
21,500,500,500,500,180,180,230,350,800,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,600,700,1000
22,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
23,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
24,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,800
25,600,500,600,600,600,400,110,110,800,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
26,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,900,800,700,700,600,800,800,800,800,800,800,800,1000
27,1000,1000,270,120,150,180,180,400,800,800,800,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,900
28,1000,1000,1000,1000,1000,1000,600,600,800,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
29,600,400,450,400,300,420,250,500,600,700,800,450,500,600,800,1000,1000,1000,500,450,500,500,600,600
30,900,900,900,700,700,700,1000,1000,1000,1000,1000,600,800,1000,800,600,600,420,350,250,500,210,,
